"video_id","title","comment_text","author","published_at","comment_like_count","reply_count","comment_id","reply_text","parent_id","series"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,재민씨 지금부터라도 물건 잘 챙기고 다니세요. 거긴 떨어지면 줏어 주는 한국과 달라요~ 설명하는 도중에 누가 옆에 있는 물건 가져갈까 불안해 하며 봤어요 ㅎㅎ아참 훔쳐갈 물건이 없겠군요 죄송 ~,@user-sq5zt9me3m,"2021-09-24T22:37:33Z","2",0,UgwQ3E1_gjGg3vj8AYp4AaABAg,"",UgwQ3E1_gjGg3vj8AYp4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"아침부터  뉴욕에서  머얌 ㅋㅋㅋㅋ
아침  7시  업로드  아주  좋아 ㅋㅋㅋㅋ
형  내가  아낀데이",@CARHID1991,"2021-09-24T22:39:15Z","2",0,UgzVLjX8QQHXeCTXC4t4AaABAg,"",UgzVLjX8QQHXeCTXC4t4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"1:53  타튜버와 차별화된 색표현력…",@NINISNOOS,"2021-09-24T22:39:28Z","0",0,Ugz7ezatQFjO3IwYLVh4AaABAg,"",Ugz7ezatQFjO3IwYLVh4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,라이트닝 ㅋㅋ,@MrParkjaejung,"2021-09-24T22:40:43Z","0",0,Ugz5-RMLm8qzYx1bMZ14AaABAg,"",Ugz5-RMLm8qzYx1bMZ14AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,인간승리다~!!!!!,@tenorebest,"2021-09-24T22:43:34Z","0",0,UgznhPOVR0PP6dP8Poh4AaABAg,"",UgznhPOVR0PP6dP8Poh4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"0:43 그렇지... 미국 공원에선 냄맡 오픈하다가는 약하는줄 알테니 아주 잡혀가기 딱 좋지...",@tabascos2835,"2021-09-24T22:43:48Z","1",0,UgxksSRSwIJXEYmmdUB4AaABAg,"",UgxksSRSwIJXEYmmdUB4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"1:53 형 핸드폰을 보면서 빤쓰 생각을 하는건 형 밖에 없을거야..❤",@user-uk3pr7rx9q,"2021-09-24T22:43:51Z","65",1,UgwXt9y_n3VctbHB4ox4AaABAg,"",UgwXt9y_n3VctbHB4ox4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,언박싱에 냄맡이 없다???,@user-vj4gl3qw8g,"2021-09-24T22:45:46Z","0",0,Ugyrj9sewIi6ABpzRA54AaABAg,"",Ugyrj9sewIi6ABpzRA54AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"배터리가 그르케 오지고 지린다고 소문이 자자하던데 사야할까,,",@kylo-9,"2021-09-24T22:47:48Z","0",0,UgwWq-SiJNaQTk9STxh4AaABAg,"",UgwWq-SiJNaQTk9STxh4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"이형 안교수 채널 구독자였네 
모수비구요 ㅋ⫬ㅋ⫬",@NeighborSider,"2021-09-24T22:48:05Z","0",0,Ugzu83NcIidpyxJStdp4AaABAg,"",Ugzu83NcIidpyxJStdp4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,형 그쪽도 시에라블루 인기 많아요?,@Crenberry,"2021-09-24T22:50:54Z","0",0,UgyefOSUtB-IKHHPnZJ4AaABAg,"",UgyefOSUtB-IKHHPnZJ4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,아이폰은 머리아퍼 걍 갤럭시 쓸래,@user-vq7ro3ik6o,"2021-09-24T22:51:06Z","1",0,UgxABZce9Ye8dxzLpJR4AaABAg,"",UgxABZce9Ye8dxzLpJR4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,대한민국의 구독자와 조회로 구글로부터 돈을 받는데 그렇다면 기본적이고 상식적으로 이왕이면 대한민국 제품인 갤럭시를 구매해야지~ 안그래?,@youngkilpark6444,"2021-09-24T22:51:22Z","1",0,UgyJvJJVV7cR7sSOn1l4AaABAg,"",UgyJvJJVV7cR7sSOn1l4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,하 색감 너무 좋다,@JAZZIFYY,"2021-09-24T22:51:59Z","0",0,UgzxCKLAzmVD-iaF8nh4AaABAg,"",UgzxCKLAzmVD-iaF8nh4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,바뀐거 뭐야? 폰케이스 바꾸는게 싸게 치겠다,@user-ot5eg8nd5g,"2021-09-24T22:53:43Z","1",0,Ugwn5mah9XZru8DFFnN4AaABAg,"",Ugwn5mah9XZru8DFFnN4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,숙소는 어떻게 어디서 구하셨어요??,@jihyunko9914,"2021-09-24T22:53:52Z","0",0,UgylQXmH0sPt-_J2jHt4AaABAg,"",UgylQXmH0sPt-_J2jHt4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,이 시대 최고의 리뷰어 이십니다. 감사합니다.,@poongak,"2021-09-24T22:55:00Z","10",0,Ugwm7z51UOLlH3Aue8J4AaABAg,"",Ugwm7z51UOLlH3Aue8J4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,이렇게 땀과 열정 그리고 희생으로 빚어진 웰메이드 영상에 좋아요를 어떻게 안늘러.......,@jovenrico6070,"2021-09-24T22:55:53Z","1",0,UgyW2VbyozAtVlS0y6J4AaABAg,"",UgyW2VbyozAtVlS0y6J4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,사과 스티커는 줄기차게 들어있던데 대체 어디다 쓰라는건지 수년째 의문임.,@AtomicSky9875,"2021-09-24T22:56:55Z","6",0,UgyIiZyVOhTaD3Pcwo14AaABAg,"",UgyIiZyVOhTaD3Pcwo14AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,이시국에 며칠만 참으면 될 걸 뉴욕가서 생고생해서 얼굴이 안쓰러워진  jm에게 생삼결살로 마사지 해주고싷다,@sparkerpeter5819,"2021-09-24T22:57:38Z","0",0,Ugy2U9JlmEL7ZBN989l4AaABAg,"",Ugy2U9JlmEL7ZBN989l4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,한국 까지 꼭 들고 올수 있다 장담 못하는 분실살인마,@nicknamech,"2021-09-24T22:58:17Z","1",0,UgwDCBeQ_NWDP-A7pXN4AaABAg,"",UgwDCBeQ_NWDP-A7pXN4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,오랭만에 아이폰 리뷰~~,@TALES_O,"2021-09-24T22:59:00Z","0",0,Ugx-f2vDXtAgMfxVzXB4AaABAg,"",Ugx-f2vDXtAgMfxVzXB4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,혁신은 없다,@Nikkkeair,"2021-09-24T23:00:34Z","1",0,UgzwUOeTpQNrTy6A0Lh4AaABAg,"",UgzwUOeTpQNrTy6A0Lh4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,제이애무상은 유튜브각을 현질하는게 매력 입니다,@cesyr3336,"2021-09-24T23:02:57Z","6",0,UgzjE3WQzNd78huoOEB4AaABAg,"",UgzjE3WQzNd78huoOEB4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,신발 벗어놓은거 시강 ㅋㅋㅋㅋ 왤케 웃기죠,@bbakii7209,"2021-09-24T23:06:13Z","2",0,Ugx5jgDgYKwqCtZ_M-14AaABAg,"",Ugx5jgDgYKwqCtZ_M-14AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,이럴리없어.. 공원이라고 냄새리뷰를 뺴놓다니.. 내가알던 제이애무상이 아니야..,@lllllIlIllIIIllllll,"2021-09-24T23:06:36Z","0",0,Ugys0U7KfRlNfjtprJF4AaABAg,"",Ugys0U7KfRlNfjtprJF4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"",@ssiang,"2021-09-24T23:06:37Z","5",0,UgwELAuMFNCYq-WG7VF4AaABAg.9SgeLNPRBZB9Sgj2S-3DGg,오미 세상에,UgwELAuMFNCYq-WG7VF4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,배터리는 12프로랑 비교하면 안됌 12프로 너무 구데기임 솔직히 11프로 정돈 비벼야함,@user-kd2eo7um7t,"2021-09-24T23:09:34Z","0",0,UgyiJmDcqngkZx6j4Ed4AaABAg,"",UgyiJmDcqngkZx6j4Ed4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"13 언박싱. 한국인 영상은 처음이예요~ 역시 각 잡고 질문 받는것 보다 기냥 공원에서 뜯어 주는 맛~^^",@user-vp8mr9bm9q,"2021-09-24T23:10:19Z","4",0,Ugw-BjsQb7QDF8XuRwp4AaABAg,"",Ugw-BjsQb7QDF8XuRwp4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,다 좋은데 왠지 불쌍해 보여 ..  흑~ 흑 ~,@zatung9105,"2021-09-24T23:11:21Z","1",0,UgwLR7X8z3eiYAjzgWZ4AaABAg,"",UgwLR7X8z3eiYAjzgWZ4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,별 차이를 못 느끼겠네요,@sanghoonshin598,"2021-09-24T23:12:05Z","0",0,UgxTjJQ6vxyXs1bAYSJ4AaABAg,"",UgxTjJQ6vxyXs1bAYSJ4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,아이폰 프로맥스 13으로 댓글남깁니다 존나좋아요!!’,@user-nt1po4up3b,"2021-09-24T23:14:00Z","0",0,Ugz5Swe15p4na3z841B4AaABAg,"",Ugz5Swe15p4na3z841B4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"You are a brave man!  I'm shocked that you didn't get your new phones snatched at the park, lol.",@samsungdan,"2021-09-24T23:15:36Z","63",2,UgwjjkuGrqMl4Vx4tgp4AaABAg,"",UgwjjkuGrqMl4Vx4tgp4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,킁카킁카,@cotton-ke7mp,"2021-09-24T23:16:17Z","0",0,UgzzP2-Q0abhgtGvLnR4AaABAg,"",UgzzP2-Q0abhgtGvLnR4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"미국에서 힘든 일도 겪으셨는데도 항상 밝고 긍정적인 모습, 관심 있던 아이폰 소식까지.. 일본에서 냄맡하시며 아이폰 언박싱 할 때가 생각나는 영상이었습니다. 테크유투버 JM님 화이팅입니다~! ^^",@ecofree1497,"2021-09-24T23:17:12Z","3",0,UgwvbbDPPfBuJvErIox4AaABAg,"",UgwvbbDPPfBuJvErIox4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,뉴욕거주중인 구독자인데 제이애무상 만나보고싶어요🙈,@LUCIDnavi,"2021-09-24T23:17:44Z","2",0,UgyBq9CpEznb_Qm8mbx4AaABAg,"",UgyBq9CpEznb_Qm8mbx4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,형 왜케 수척해보여.. 고마워!,@josepklife,"2021-09-24T23:17:55Z","0",0,Ugyhn52yvCJtm64OOyF4AaABAg,"",Ugyhn52yvCJtm64OOyF4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,오랜만에 테크유튜버 같다잉 ㅋㅋㅋㅋㅋㅋ👍,@user-eh2wk7kd1p,"2021-09-24T23:18:34Z","2",0,UgxntY6sdYnfm99OEf54AaABAg,"",UgxntY6sdYnfm99OEf54AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,오늘 뉴욕 날씨 개꿀였쥬♥,@transam1870,"2021-09-24T23:18:37Z","2",0,UgztCU22Zop7-2qC8Ll4AaABAg,"",UgztCU22Zop7-2qC8Ll4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,와 카메라 개쩌네,@wkrqjq1896,"2021-09-24T23:21:10Z","0",0,UgwTNz624F4yK6KskiB4AaABAg,"",UgwTNz624F4yK6KskiB4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,[제이애무의 천방지축 우당탕탕 우여곡절 뉴우요킄 여행] 이렇게 막을 내립니다,@EverlastingEclipses,"2021-09-24T23:21:19Z","0",0,UgzqQ0pO7XxrB59SdAJ4AaABAg,"",UgzqQ0pO7XxrB59SdAJ4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,공원에서의 리뷰 색다르네요,@ofdibvv,"2021-09-24T23:29:29Z","0",0,Ugz5eC-Az-xz4hPE0zV4AaABAg,"",Ugz5eC-Az-xz4hPE0zV4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,형 블루는 어땠어요??,@ddong4590,"2021-09-24T23:32:26Z","0",0,Ugw066TF9gcmVvV5VYJ4AaABAg,"",Ugw066TF9gcmVvV5VYJ4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"8:06 표정표정표정!! JM님은 이거지!!!",@jayli1684,"2021-09-24T23:34:38Z","1",0,UgzJhWTHfkXaD-qDAU14AaABAg,"",UgzJhWTHfkXaD-qDAU14AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,아.. 이 영상보고 아이폰13리뷰 추천댓글달았던게 좀 미안해지네요;;,@user-ps2mu9iw7e,"2021-09-24T23:35:24Z","0",0,UgyeL4H14BbHJAPZXeR4AaABAg,"",UgyeL4H14BbHJAPZXeR4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"1:50 아이폰 13핑크의 색상 설명을 이보다 더 실감나게 할수 있는 사람 나오라고 그래",@k802k,"2021-09-24T23:38:00Z","0",0,UgwVZleww2KZWtdqYSt4AaABAg,"",UgwVZleww2KZWtdqYSt4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"나올때마다 크게 디자인 변화는 없지만 사과만의 감성이 있는가보군요!!

선물 주실건데 전면 스티커는 양보해주시지...",@user-go6vc1ln9s,"2021-09-24T23:41:28Z","7",0,UgwRjME8YJ-Ily7ZglV4AaABAg,"",UgwRjME8YJ-Ily7ZglV4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,얼굴이 미국가더니 당나귀같아졌어요,@MrYgfamily21,"2021-09-24T23:42:52Z","2",0,UgzNTNIlPadwmSshKa94AaABAg,"",UgzNTNIlPadwmSshKa94AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"",@user-il2vp3ln9b,"2021-09-24T23:45:33Z","29",0,UgwELAuMFNCYq-WG7VF4AaABAg.9SgeLNPRBZB9SgnVe76cVZ,"카페에서는 그냥 아저씨였는데?
내 눈도 아직 담지못하는구만 ㅠㅠ",UgwELAuMFNCYq-WG7VF4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,아이폰 8+ 쓰다가 256gb 13pro 로 오늘 넘어 왔는데 세로가 더 커서 괜찮을 줄 알았는데 가로가 작아서 아 그냥 무겁지만 맥스로가야 했나 하고 후회 중 아참 시네마 모드오 잠깐 촬영하는데 전화기 발열 때문에 깜놀.,@hyunhong4610,"2021-09-24T23:47:53Z","1",1,UgwZVsZDA6FyU2cTb8J4AaABAg,"",UgwZVsZDA6FyU2cTb8J4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"미국이 강제로 함포사격을 통해 쇄국정책을 못하게 하고 강제로 서구 문물을 주입시켰던 나라가 있었음. 일본. 당시 넘어간게 돼지열병, 마스크 많은 서구 문물들 이런거. 일본은 급속히 발전하고 급기야 1918년 스페인독감 막는다고 마스크 전국민 시행함. 미국 의사들이 마스크란거 원포인트 릴리프 개념인데 말이되냐 했지만 미국 시당국들은 무시하고 시행함. 하지만 더걸림. 그나라 위도 기후가 주요 요소임",@aaidatv,"2021-09-24T23:48:25Z","3",0,UgxjhPaz-wKZ5Ra0IVx4AaABAg,"",UgxjhPaz-wKZ5Ra0IVx4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,아 아이폰13이냐 아니면 존버하고 14냐...,@콜드쉽,"2021-09-24T23:49:10Z","1",0,UgzDkCSBEfvCN1imeG94AaABAg,"",UgzDkCSBEfvCN1imeG94AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"툭튀..더심해진 엠탈모...
빠이 애플",@user-pk2uw3ef5q,"2021-09-24T23:49:53Z","8",0,Ugxx7AByNX2i1D_xr094AaABAg,"",Ugxx7AByNX2i1D_xr094AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,뛀뛴,@brock18203,"2021-09-24T23:50:16Z","0",0,UgySeIV78Bhy65VIQXZ4AaABAg,"",UgySeIV78Bhy65VIQXZ4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,뾰로롱👍잘봤어요!^^고마워요!,@charlespark5242,"2021-09-24T23:52:54Z","0",0,Ugw76LsZpNn9NCHIFNB4AaABAg,"",Ugw76LsZpNn9NCHIFNB4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,그래요 ~,@II-jk9lp,"2021-09-24T23:55:22Z","0",0,UgxWMm7f5Z1zfyjVzGR4AaABAg,"",UgxWMm7f5Z1zfyjVzGR4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,시작부터 너무슬퍼 ㅠㅠㅠㅠㅋㅋㅋㅋㅋ 고생했어 형ㅋㅋㅋ,@user-rj1ce7nn1t,"2021-09-24T23:55:25Z","1",0,UgwwPhtDU4W4LgxKkZt4AaABAg,"",UgwwPhtDU4W4LgxKkZt4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"",@user-fk8dd7ns2g,"2021-09-24T23:55:27Z","0",0,UgyvceGmRaH2U-yLb8F4AaABAg.9Sgevln-pMD9Sgod7RLwk2,중고나 써야지 ㄹㅇ ㅋㅋ,UgyvceGmRaH2U-yLb8F4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"13이 건물은 뚜렷해지는데 얼굴이 푸석푸석해지는거 같은데요",@chachantang,"2021-09-24T23:55:51Z","1",0,Ugxm2n49nwD-5Upn4Pd4AaABAg,"",Ugxm2n49nwD-5Upn4Pd4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,아이패드미니6도 궁긍하네요,@user-so7ql3ed6o,"2021-09-24T23:56:17Z","0",0,Ugy-ogRnU1aGTQxXgd54AaABAg,"",Ugy-ogRnU1aGTQxXgd54AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,핑크 팬티를 가진 분만 할수있는 미묘한 아이폰 색상 설명 감사합니다,@lycos2002,"2021-09-24T23:57:32Z","1",0,UgxQ-lKZgPc7jtswcHF4AaABAg,"",UgxQ-lKZgPc7jtswcHF4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,프로 카메라 진짜 크다,@링크link,"2021-09-24T23:59:37Z","0",0,UgxrxgvWU15MAZf_9J94AaABAg,"",UgxrxgvWU15MAZf_9J94AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,오늘 사전예약으로 얻었는데 정말 좋습니다,@25YOYO,"2021-09-25T00:00:05Z","4",0,UgznROMMlEbrHOQqeIF4AaABAg,"",UgznROMMlEbrHOQqeIF4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,형! 사슴사슴 님이랑도 친분이 있었나요 ?1 인스타 보고 놀랐어유,@user-lz8pi3ui4e,"2021-09-25T00:00:57Z","0",0,UgwUvGx6wMyIx3XC7Lt4AaABAg,"",UgwUvGx6wMyIx3XC7Lt4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,외국나와서 리뷰 찍는게 옛날 제이엠 같아서 좋아요,@Soyo000,"2021-09-25T00:01:19Z","5",0,UgzJfcDGh6FCyIYxzLh4AaABAg,"",UgzJfcDGh6FCyIYxzLh4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,카툭튀 증가 + 케이스 두께 증가 = 폰 무게 증가 ㅎㅎ,@jkjk3895,"2021-09-25T00:05:16Z","1",0,Ugx4jXWjx09vKn1IkUF4AaABAg,"",Ugx4jXWjx09vKn1IkUF4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,빤스 색깔 리뷰 창시자,@businessy724,"2021-09-25T00:06:01Z","0",0,Ugw1NQY6AzEucyyvuFh4AaABAg,"",Ugw1NQY6AzEucyyvuFh4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,뉴요커 애무상,@yeonahn6011,"2021-09-25T00:07:59Z","0",0,UgywA9vW11AGtivFk194AaABAg,"",UgywA9vW11AGtivFk194AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"",@zzkzine2212,"2021-09-25T00:08:10Z","0",0,UgwZVsZDA6FyU2cTb8J4AaABAg.9SgnldMzH2O9Sgq5KSdJNN,시네마모드에서 부하걸리는게 상당한가보군요,UgwZVsZDA6FyU2cTb8J4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,빤스와 비교 좋규요!,@user-ddochi,"2021-09-25T00:10:49Z","0",0,UgxYEpnICGC6sXFbHqR4AaABAg,"",UgxYEpnICGC6sXFbHqR4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,아 진짜 너무 재밌다ㅋㅋㅋㅋㅋ 시네모드 실험하시는거 왜케 귀엽지,@user-gm3bg6nm5n,"2021-09-25T00:13:04Z","36",0,UgxYXo7KkBZO9SXsCtB4AaABAg,"",UgxYXo7KkBZO9SXsCtB4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,테크유투버에서 개그유투버로 ㅋ,@user-lo6sh8kw6j,"2021-09-25T00:13:26Z","0",0,Ugw35dTTITK-RczndY94AaABAg,"",Ugw35dTTITK-RczndY94AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,프로 색깔은 이쁜데 카메라 크기… 뇌이징 불가능,@user-kn6dy4ow1h,"2021-09-25T00:13:44Z","0",0,Ugxollz9z7V9x-lZAit4AaABAg,"",Ugxollz9z7V9x-lZAit4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"6년전 추석때 저 공원에서 잔디에 누웠는데 시간 참 빠르네",@jung6947,"2021-09-25T00:17:22Z","0",0,UgwSjKVU19onuB4nyoR4AaABAg,"",UgwSjKVU19onuB4nyoR4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,그래서 형은 빨간색물이 묻어서 핑크 빛이 된 팬티를 입었던거죠?ㅎ,@user-dw4ex2hw3l,"2021-09-25T00:18:25Z","0",0,UgwKhXJL4IlhQcuzMhh4AaABAg,"",UgwKhXJL4IlhQcuzMhh4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,대낮에 공원에서 리뷰래ㅋㅋㅋㅋㅋ형 누가 안훔쳐가서 다행이야ㅠㅠㅠㅠㅋㅋㅋ,@sksckswn123,"2021-09-25T00:19:24Z","102",0,Ugwc4WX9mxnTc04DpuZ4AaABAg,"",Ugwc4WX9mxnTc04DpuZ4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,앗… 오피스 앞이었네… ㅋㅋㅋ 왜 못봤지 ??,@ghmhjy,"2021-09-25T00:19:50Z","0",0,Ugy3QDJaup5d2TlgehZ4AaABAg,"",Ugy3QDJaup5d2TlgehZ4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,진짜 아이폰마져 도둑 맞으면 로또 한 장 사리죠,@user-mc1co9ec1n,"2021-09-25T00:20:44Z","0",0,UgxERVVUTDPr-RT-6Kx4AaABAg,"",UgxERVVUTDPr-RT-6Kx4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,솔직히 개재밋다,@bllue32009,"2021-09-25T00:20:46Z","1",0,UgyonulyxU-qyCpQtcp4AaABAg,"",UgyonulyxU-qyCpQtcp4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"멋지네요.^^
JM   파이팅   ♡♡♡",@user-st7ug6rt8c,"2021-09-25T00:22:33Z","0",0,UgyKTRbfVlcAeLt2G6l4AaABAg,"",UgyKTRbfVlcAeLt2G6l4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,"",@user-yt6sb7gy2i,"2021-09-25T00:23:12Z","11",0,UgwELAuMFNCYq-WG7VF4AaABAg.9SgeLNPRBZB9SgroNWlD8J,이 간신,UgwELAuMFNCYq-WG7VF4AaABAg,"13"
PQHkZ6zAuJU,아이폰 13 Pro 개봉과 첫인상 in 뉴욕,길거리에서 리뷰하다가 사람들이 폰 훔치려면 어쩌려구... 용감하시네요 ㅋㅋ,@hdk4049,"2021-09-25T00:23:17Z","0",0,UgwWBxGPQyNln4Q6I4l4AaABAg,"",UgwWBxGPQyNln4Q6I4l4AaABAg,"13"
